Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_New
19.0,1,0.017719277,8,211.0244,2,0,1,3811.0392,25,2
15.6,2,0.035334201,13,115.3518,1,2,3,2277.036,37,1
6.8,0,0.065652494,0,48.9034,2,0,0,48.6034,37,1
6.865,0,0.056919038,13,212.8218,1,0,1,5770.4886,23,1
10.8,2,0.048143292,0,40.2138,2,0,1,690.4346,25,1
16.7,0,0.022047313,4,110.2886,0,2,1,1890.2062,35,1
18.85,0,0.090427268,7,126.2336,1,2,3,3195.84,37,0
15.15,0,0.027779254,0,150.1708,2,0,1,1504.708,25,1
10.5,1,0.0090443174,9,238.3248,2,2,0,711.0744,24,2
17.6,0,0.008033611,4,174.2422,1,2,2,4311.055,13,1
19.35,0,0.033088472,10,175.4738,2,0,1,521.3214,25,1
15.7,1,0.160663021,9,59.4562,2,0,1,829.5868,25,2
18.1,0,0.178975721,4,155.5288,2,1,1,1571.288,15,1
10.195,2,0.017627888,15,239.6538,2,1,1,2403.538,18,1
10.6,0,0.0194158,1,41.6454,2,0,0,83.8908,37,1
6.655,0,0.016993225,6,211.0586,2,1,1,844.2344,20,1
19.0,1,0.027139013,9,127.3336,2,1,1,2940.1728,15,2
7.075,0,0.03777249,5,98.0068,2,2,0,291.6204,24,1
13.15,0,0.036746479,5,181.2976,2,1,1,3259.7568,20,1
20.1,2,0.022460102,6,226.8036,1,0,1,3415.554,23,1
20.35,2,0.0247992546,4,256.7672,1,2,2,5624.6784,13,1
18.85,1,0.05213575,8,190.1846,1,0,1,6687.961,23,2
16.35,2,0.062508438,6,227.1062,1,0,1,5642.655,23,1
11.3,0,0.007309544,10,196.2426,1,2,2,4943.565,13,1
17.5,0,0.015623754,6,182.6266,1,2,2,3135.2522,13,1
18.0,2,0.142978223,6,87.4514,2,1,1,796.9626,20,1
7.935,0,0.017191055,4,51.535,2,1,1,848.895,20,1
5.765,0,0.143592939,0,37.3164,2,0,0,38.6164,37,1
20.25,2,0.011995271,3,184.5924,2,0,1,4997.4948,25,1
15.5,2,0.15717236,13,149.1418,1,0,1,588.5672,23,1
17.25,0,0.061393095,4,91.812,2,0,0,372.848,37,0
5.86,2,0.264124669,10,155.7314,2,0,0,155.1314,37,1
15.35,0,0.020310046,14,218.0508,0,2,1,3038.7112,35,0
10.1,1,0.054630834,8,200.2084,2,0,1,1587.2672,25,2
16.7,2,0.052517969,5,115.4176,2,1,1,687.1056,20,1
20.7,2,0.047565208,4,213.4876,1,0,1,1929.4884,23,1
16.0,0,0.060797393,15,223.8404,0,2,1,3600.6464,35,1
14.0,0,0.041291169,15,180.7634,2,0,1,2181.1608,25,1
12.85,0,0.022604051,6,181.4318,2,0,1,3428.2042,25,1
20.85,2,0.056580228,1,105.6648,2,1,1,623.1888,20,1
12.35,1,0.164196823,9,120.5124,1,0,1,2133.2232,23,2
6.85,0,0.022976497,5,261.6594,1,2,2,3401.5722,13,1
10.3,0,0.027310252,6,101.0042,2,1,1,1289.6546,18,1
8.895,2,0.141975462,13,49.6008,2,0,0,50.6008,37,1
8.775,0,0.1031776815,4,45.9428,0,2,1,790.9704,35,0
18.85,1,0.01619866,8,129.2626,2,1,1,3147.9024,15,2
19.5,1,0.014205168,9,56.7614,1,2,3,2486.763,37,2
14.85,0,0.09344495,0,141.0812,2,1,1,1139.8496,18,1
20.5,2,0.019199733,5,84.3592,2,0,1,1816.3024,25,1
7.84,2,0.154120252,3,51.935,1,2,2,199.74,13,1
18.25,0,0.089004389,5,196.7452,2,1,1,978.726,20,1
10.3,2,0.011117041,13,85.854,0,2,1,2683.174,35,1
12.5,1,0.103422709,9,169.9448,2,1,1,2897.5616,18,2
20.35,0,0.089035961,4,260.5594,1,2,3,9158.079,37,1
20.25,2,0.102723919,3,93.212,2,0,1,1957.452,25,1
16.75,2,0.024733134,14,40.2822,1,2,3,1296.3126,37,0
15.0,1,0.044871033,8,140.3838,0,2,1,2528.7084,35,2
8.325,0,0.029760052,6,38.7138,0,2,1,284.2966,35,1
15.85,0,0.078999287,3,38.6506,2,1,1,759.012,15,1
13.1,0,0.020870744,4,117.3782,2,0,1,1787.673,25,1
6.26,1,0.031599715,9,111.3228,2,1,1,2431.5016,15,2
17.25,0,0.042413704,4,173.1764,1,2,2,4466.1864,13,0
5.765,0,0.072284689,5,119.9098,2,1,1,2048.6666,18,1
13.6,1,0.009984847,9,175.437,0,2,1,1940.807,35,2
10.5,0,0.052852621,5,88.783,2,1,1,2067.309,15,1
7.975,0,0.014660821,0,85.125,2,1,1,2663.2,20,1
12.65,2,0.076354362,5,192.1846,1,2,2,1146.5076,13,1
12.3,1,0.076709639,9,247.846,2,1,1,3448.844,20,2
5.985,0,0.005677876,0,184.8924,2,1,1,1665.8316,20,1
16.85,0,0.029597050666666666,6,184.7266,1,2,3,8114.7704,37,1
15.15,2,0.012282366,13,132.5284,1,0,1,1713.7692,23,1
12.35,0,0.026681262,3,56.4246,2,0,1,810.9444,25,1
14.3,0,0.127541722,5,84.9224,2,0,1,1193.1136,25,1
8.695,1,0.119513002,9,93.4094,2,1,1,856.8846,18,2
16.35,0,0.054463442,10,163.8842,2,2,0,165.7842,24,1
6.135,2,0.06347180599999999,0,151.3366,2,1,1,1057.9562,20,1
19.5,1,0.015756784,9,185.0608,2,1,1,2205.1296,20,2
9.5,2,0.010907967,13,182.3608,0,2,1,2940.1728,35,1
8.895,0,0.07543556,7,235.8616,2,1,1,3046.7008,18,0
18.25,0,0.08468799442857143,5,196.8452,2,0,1,3327.6684,25,1
21.35,0,0.115194717,3,258.3278,2,2,0,520.6556,24,1
19.7,0,0.066922802,13,174.837,2,1,1,2999.429,18,1
13.35,0,0.064636203,0,90.0804,1,2,3,2113.2492,37,1
16.6,0,0.103195401,6,117.8466,2,1,1,942.7728,20,1
13.1,0,0.13121032,4,74.0354,2,0,0,75.2354,37,1
10.895,0,0.035747522,6,133.6284,2,0,1,1581.9408,25,1
15.85,2,0.192650072,5,37.4506,2,0,0,37.9506,37,1
15.7,1,0.098031771,8,151.3024,2,0,0,151.8024,37,2
8.0,2,0.030118338,1,248.8092,1,2,3,3486.1288,37,1
8.51,1,0.016201845,9,195.2478,2,1,1,4262.4516,15,2
14.15,0,0.05837308,13,243.9828,2,2,0,731.0484,24,1
6.65,0,0.087652908,6,128.8678,2,1,1,1398.8458,18,1
15.25,2,0.065999008,13,177.966,1,0,1,2336.958,23,1
18.25,0,0.088750333,5,196.5452,0,2,1,2348.9424,35,1
15.5,2,0.100277876,6,196.8768,1,2,3,7094.7648,37,1
16.0,2,0.099252438,5,87.4856,2,1,1,1054.6272,18,1
19.2,1,0.033027114,9,127.831,2,1,1,1298.31,20,2
12.15,1,0.014755488666666665,9,117.815,2,1,1,2330.3,15,2
8.895,0,0.026384672,5,208.9954,1,0,1,4584.6988,23,1
10.895,0,0.228993134,4,263.4568,2,2,0,527.3136,24,1
16.0,2,0.065431917,4,76.1986,2,1,1,1869.5664,15,1
10.895,0,0.026749991,5,106.928,1,2,3,2876.256,37,1
9.195,0,0.09703831733333335,0,43.6744,1,2,2,407.4696,13,1
11.35,2,0.043333912,6,201.0742,1,2,2,2189.8162,13,1
10.0,1,0.089656812,8,144.0102,2,1,1,1603.9122,15,2
9.395,1,0.039954281,11,82.4908,2,1,1,2013.3792,18,2
15.199999999999998,0,0.087854925,14,95.9752,2,0,0,95.8752,37,0
20.75,0,0.149404057,2,192.8478,2,2,0,774.9912,24,1
9.8,0,0.0268952,10,128.402,2,1,1,2403.538,20,1
5.695,0,0.065857092,5,258.5646,1,2,2,4380.2982,13,1
18.2,0,0.161817014,6,37.819,2,1,1,219.714,20,1
19.35,2,0.082197959,0,49.2034,0,2,1,729.051,35,1
18.35,0,0.015335349,7,106.6938,2,1,1,1393.5194,20,0
6.36,1,0.00599072,9,163.6526,2,1,1,5262.4832,20,2
9.8,0,0.013898123,14,46.506,1,2,2,372.848,13,0
20.7,2,0.078912473,0,99.9042,1,2,3,3273.7386,37,1
9.895,1,0.059776237,9,231.7642,1,2,3,5344.3766,37,2
6.635,2,0.04891851857142858,5,39.7506,0,2,1,303.6048,35,1
18.1,0,0.297883712,4,156.7288,2,2,0,314.2576,24,1
8.93,1,0.022059594,9,56.0614,2,2,0,276.307,24,2
8.3,0,0.03532494,6,38.9506,0,2,1,721.0614,35,1
8.895,1,0.124967595,9,112.7544,2,1,1,3467.4864,20,2
16.35,2,0.062411404,6,225.9062,2,0,1,5416.9488,25,1
8.6,1,0.032754431,8,140.5154,1,2,2,283.6308,13,2
5.825,1,0.160178832,9,160.2894,2,0,0,323.5788,37,2
19.0,2,0.104035148,6,227.772,2,1,1,5206.556,15,1
7.56,0,0.06390019,5,157.263,2,1,1,2503.408,20,1
12.6,2,0.062648111,5,104.899,0,2,1,1960.781,35,1
15.6,1,0.111685868,11,184.7924,2,2,0,370.1848,24,2
8.71,0,0.233039817,3,49.5376,2,2,0,95.8752,24,1
18.1,0,0.17824575,4,158.1288,1,0,1,3299.7048,23,1
13.35,0,0.140241213,5,150.2392,2,1,1,2684.5056,15,1
16.6,0,0.0978468356,6,173.3738,2,0,1,2085.2856,25,1
6.695,0,0.033935576,5,221.9456,2,1,1,2210.456,18,1
17.7,2,0.016516275,6,47.4034,1,2,3,2187.153,37,1
16.6,0,0.026537206,5,57.2614,2,0,1,1049.9666,25,1
15.35,1,0.015673267,11,145.047,2,1,1,2719.793,18,2
19.7,0,0.089083914,6,54.593,2,2,0,56.593,24,1
14.3,0,0.131152799,0,78.6328,2,1,1,231.6984,15,1
13.0,2,0.083109455,3,195.8426,1,2,3,5734.5354,37,1
10.0,0,0.045818773,5,138.718,0,2,1,1398.18,35,1
14.8,0,0.044869794,14,76.467,2,1,1,1531.34,18,0
19.5,2,0.021872120000000002,3,160.692,2,0,0,319.584,37,1
8.71,2,0.04605781,4,43.8744,1,0,1,633.8416,23,1
12.15,0,0.030815427,5,252.0698,2,2,0,1014.6792,24,1
17.85,1,0.01806055,8,97.0094,2,1,1,2094.6068,20,2
9.5,2,0.035205866,6,171.3448,1,0,1,2386.2272,23,1
11.8,2,0.076705948,13,34.7558,2,1,1,780.9834,18,1
14.1,0,0.089677773,3,139.8496,2,0,1,1693.7952,25,1
13.1,0,0.132327406,4,168.4158,2,0,0,334.2316,37,1
19.35,2,0.065520388,10,168.3816,2,0,1,1342.2528,25,1
19.75,0,0.012518707,6,190.6872,2,1,1,4916.2672,15,1
10.3,2,0.050353695,3,78.696,2,1,1,1757.712,15,1
17.75,1,0.110762642,11,108.5912,1,2,3,1637.868,37,2
9.395,0,0.045050674,13,84.925,1,2,3,1747.725,37,1
10.8,0,0.083016832,4,193.4504,2,1,1,2876.256,15,1
17.75,2,0.028281253,6,139.9838,2,1,1,1966.7732,20,1
8.575,0,0.023983258,14,106.328,1,2,2,958.752,13,0
19.1,0,0.075836522,4,40.2138,2,2,0,81.2276,24,0
20.7,2,0.100330684,6,123.4388,1,0,1,1238.388,23,1
9.695,0,0.051778173,13,157.892,2,0,0,319.584,37,1
6.785,2,0.022970468,13,211.0928,2,1,1,4418.2488,18,1
6.57,0,0.066014596,7,259.7278,0,2,1,2863.6058,35,0
5.78,2,0.07429945,13,264.9568,2,1,1,1845.5976,20,1
6.92,2,0.131128467,2,93.1804,1,0,1,1561.9668,23,1
20.25,2,0.014816356,4,194.1162,1,0,1,3848.324,23,1
13.65,0,0.049318315,6,149.005,2,1,1,2097.27,20,1
13.5,2,0.017960492,13,81.596,2,1,1,639.168,15,1
16.5,1,0.035801238,8,92.612,1,2,2,559.272,13,2
16.7,2,0.038606365,13,146.5102,2,1,1,2770.3938,20,1
8.68,0,0.008871687,5,99.7384,1,2,2,295.6152,13,1
8.365,0,0.125793938,7,36.2506,2,0,0,37.9506,37,0
7.235,0,0.058369013,13,115.2834,1,2,2,1267.0174,13,1
16.75,2,0.02370008142857143,14,39.3822,2,0,1,353.5398,25,0
15.35,0,0.073269336,14,92.112,2,1,1,1118.544,18,0
10.8,0,0.049677651,6,245.9144,0,2,1,4655.2736,35,1
6.26,1,0.031470832,9,110.2228,1,0,1,1547.3192,23,2
5.63,2,0.024579432,10,105.3306,1,0,1,1045.306,23,1
6.92,2,0.131665479,2,91.8804,2,1,1,275.6412,15,1
12.15,0,0.015523707,5,212.0928,1,2,2,2735.1064,13,1
16.6,0,0.122475364,6,175.5738,2,1,1,347.5476,20,1
9.195,0,0.107891398,13,182.7634,2,0,1,3817.0314,25,1
19.0,0,0.128065918,13,104.3622,2,1,1,1905.5196,18,1
9.395,0,0.045361705,13,83.825,2,1,1,665.8,20,1
9.8,1,0.090390357,11,192.1478,0,2,1,2324.9736,35,2
12.6,0,0.087029712,6,109.2228,1,2,3,3205.1612,37,1
18.85,1,0.052054819,8,189.1846,2,0,1,2101.9306,25,2
9.13,1,0.051952573,9,152.3024,2,1,1,1821.6288,20,2
9.0,2,0.050786366,3,152.2024,2,1,1,3643.2576,15,1
17.1,1,0.067141355,9,114.586,2,1,1,2942.836,18,2
6.715,2,0.121485195,0,40.2454,0,2,1,587.2356,35,1
5.82,1,0.080640478,9,167.779,2,0,1,2886.243,25,2
18.7,0,0.037699254,6,110.2886,2,1,1,2223.772,20,1
7.93,0,0.0041638086,5,123.2414,1,2,2,487.3656,13,1
18.75,1,0.034501405,9,211.7218,2,1,1,5770.4886,15,2
20.35,0,0.053795154,13,117.7466,1,2,3,1414.1592,37,1
5.0,0,0.044004675,14,188.853,2,0,1,5502.837,25,0
7.445,0,0.030138869199999994,0,76.8354,2,0,1,2181.8266,25,1
20.85,0,0.121250374,13,193.9452,2,0,1,1565.9616,25,1
20.85,0,0.02963748375,10,115.1808,1,2,2,1054.6272,13,1
19.2,0,0.100230114,5,112.9886,1,0,1,1667.829,23,1
17.35,1,0.167383061,9,175.6712,2,0,1,2812.3392,25,2
14.3,2,0.034404732,0,98.1726,2,1,1,489.363,18,1
19.5,0,0.082719632,3,179.3002,2,1,1,2865.6032,20,1
6.675,0,0.041913535,13,90.7462,2,1,1,1665.8316,18,1
8.18,1,0.0132043,9,143.8154,2,1,1,2694.4926,15,2
6.98,0,0.041105789,3,83.4934,2,0,1,1555.9746,25,1
20.5,0,0.141106202,15,87.9172,1,2,3,3836.3396,37,1
16.85,0,0.036463975,13,90.7488,2,1,1,543.2928,20,1
14.8,1,0.01946418,8,196.3794,0,2,1,1950.794,35,2
12.3,2,0.04841659783333333,13,57.3562,0,2,1,177.7686,35,1
7.435,0,0.123086812,15,206.9638,2,1,1,1035.319,20,1
15.1,2,0.105646853,6,42.8796,2,1,1,949.4308,18,1
9.195,2,0.118149377,13,160.5578,2,1,1,1283.6624,15,1
10.1,0,0.046545786,7,59.9878,0,2,1,484.7024,35,0
16.0,2,0.065009745,4,79.5986,0,2,1,934.7832,35,1
17.7,2,0.016630303,6,48.1034,2,1,1,534.6374,20,1
8.1,2,0.134532392,3,39.448,1,0,1,878.856,23,1
20.6,0,0.083133128,0,120.1756,1,0,1,1332.9316,23,1
20.35,1,0.039428167,9,127.9678,1,2,2,3560.6984,13,2
8.195,0,0.026907001999999996,0,93.1462,1,2,2,647.8234,13,1
17.75,0,0.034823127,4,248.675,2,1,1,4993.5,20,1
7.475,0,0.148492521,6,240.6854,2,1,1,1691.7978,18,1
19.0,2,0.065901299,6,188.7214,1,2,2,1695.7926,13,1
12.6,2,0.041622264,6,124.0072,1,0,1,4042.7376,23,1
9.0,0,0.064933297,13,174.837,1,2,3,4763.799,37,1
7.895,2,0.0945493,2,102.6332,2,1,1,1640.5312,18,1
15.85,0,0.107076832,14,58.7904,1,2,3,1288.9888,37,0
17.1,0,0.128674983,6,112.3886,2,1,1,2334.9606,20,1
8.355,0,0.188322664,3,148.5418,1,2,2,2207.127,13,1
10.895,2,0.03068950183333333,5,145.2102,2,0,0,437.4306,37,1
18.5,0,0.052025392,13,118.4124,0,2,1,2370.248,35,1
19.0,2,0.065316099,6,189.9214,1,2,3,5087.3778,37,1
8.975,2,0.01516265,3,101.899,2,2,0,103.199,24,1
10.1,2,0.053584207,6,224.4088,2,0,1,4697.8848,25,1
9.285,2,0.020989132,13,158.6578,0,2,1,2406.867,35,1
11.6,2,0.144017405,4,238.3222,2,0,1,5736.5328,25,1
17.7,0,0.115978122,13,183.4266,1,2,3,7192.6374,37,1
12.5,0,0.081465335,10,220.7798,1,2,2,6611.394,13,1
16.0,0,0.041177505,13,142.3496,2,1,1,3246.4408,15,1
14.15,0,0.042352822,4,51.6982,1,2,2,1262.3568,13,0
20.2,1,0.074541867,9,94.1462,1,2,2,1758.3778,13,2
13.65,2,0.18454121,3,211.5902,2,1,1,4672.5844,20,1
17.25,1,0.114160573,9,253.1724,2,1,1,3775.086,15,2
5.655,0,0.175352413,14,147.4102,1,0,1,2478.7734,23,0
20.75,2,0.083590755,5,182.2318,2,1,1,3067.3406,18,1
5.175,2,0.029471408,13,105.4622,0,2,1,3281.7282,35,1
20.0,2,0.028282832,6,46.2744,2,1,1,1086.5856,15,1
11.8,0,0.052234102857142854,6,46.5402,2,2,0,229.701,24,1
16.75,2,0.008208342,3,102.8674,2,1,1,1528.011,20,1
18.35,0,0.03334929,4,155.034,1,2,2,1990.742,13,0
12.8,0,0.076060037,6,95.141,2,0,1,868.869,25,1
19.75,1,0.014301326,9,103.0332,2,0,1,1230.3984,25,2
8.75,2,0.074931201,6,187.6556,1,2,2,938.778,13,1
13.3,0,0.080131363,4,234.03,1,2,2,4194.54,13,1
18.85,1,0.167444431,9,194.6136,0,2,1,1166.4816,35,2
9.695,2,0.03033748,13,222.9114,1,0,1,5764.4964,23,1
20.7,0,0.04874969,6,37.5506,2,1,1,113.8518,18,1
11.5,0,0.014788594,15,174.408,1,2,3,7443.644,37,1
11.1,0,0.111298111,6,191.7846,2,1,1,3057.3536,15,1
8.975,2,0.05268526,3,83.3224,0,2,1,3579.3408,35,1
12.15,0,0.018485511,5,253.1698,1,2,2,1522.0188,13,1
7.67,1,0.184689756,9,35.4216,0,2,1,450.0808,35,2
13.8,2,0.064153845,6,76.9012,0,2,1,607.2096,35,1
4.785,0,0.092516598,1,120.1098,0,2,1,1325.6078,35,1
20.0,2,0.104245198,3,105.3622,1,0,1,1270.3464,23,1
6.785,2,0.041779181,10,43.4112,1,2,3,1107.8912,37,1
8.395,0,0.07226985,7,254.104,1,2,2,3542.056,13,0
6.175,2,0.179806961,10,95.2752,1,2,2,1534.0032,13,1
8.21,0,0.044995631,4,89.2198,1,0,1,1308.297,23,1
19.7,0,0.053523765,6,55.393,2,1,1,1471.418,15,1
19.6,1,0.041459372,9,89.6514,1,2,2,1239.7196,13,2
7.5,1,0.036234918,8,175.3028,2,0,1,3896.2616,25,2
5.845,2,0.105445801,5,214.4218,1,2,2,1496.0526,13,1
11.395,1,0.017360651499999998,8,151.6708,0,2,1,3460.8284,35,2
7.17,2,0.05997133,6,132.1968,1,2,2,2870.9296,13,1
5.75,2,0.075595405,4,114.7176,2,1,1,1259.6936,15,1
15.5,2,0.210375806,6,178.2028,2,2,0,177.1028,24,1
7.76,0,0.059341019,13,99.77,2,1,1,798.96,18,1
13.65,2,0.18520944,3,212.9902,2,1,1,3185.853,15,1
10.8,0,0.098566832,10,98.3042,1,0,1,1488.063,23,1
11.1,0,0.11084417,6,189.2846,1,0,1,5159.2842,23,1
19.2,0,0.0350152,13,182.0318,1,2,3,5954.2494,37,1
12.8,2,0.023567538,10,226.8404,1,0,1,4500.808,23,1
8.785,0,0.020539695166666667,6,123.0414,2,2,0,121.8414,24,1
20.6,2,0.04792722,6,185.9556,2,1,1,4318.3788,18,1
7.89,0,0.036207786,4,121.0782,2,1,1,3456.1678,20,1
16.85,0,0.044377096,6,185.8266,0,2,1,1659.8394,35,1
16.35,1,0.034742632,9,127.402,2,1,1,759.012,20,2
9.195,2,0.116915909,13,159.4578,1,2,3,4974.1918,37,1
17.35,2,0.062979148,0,87.983,2,1,1,1707.777,20,1
8.96,2,0.068604503,6,197.3768,1,2,3,7488.9184,37,1
11.1,1,0.03294861,9,116.8124,1,2,3,2488.7604,37,2
12.6,1,0.007450258,9,186.7556,0,2,1,2816.334,35,2
5.32,1,0.093027718,8,101.4674,1,0,1,2954.1546,23,2
19.6,1,0.164864915,9,255.2698,2,0,0,761.0094,37,2
13.0,2,0.083498083,3,199.4426,2,1,1,593.2278,18,1
18.7,0,0.014522363,14,50.2324,1,2,3,1298.31,37,0
19.85,1,0.025963795,9,46.3376,2,1,1,1150.5024,18,2
17.6,1,0.019012262,8,237.159,2,1,1,3072.667,15,2
14.6,1,0.059393919,9,181.7976,2,1,1,3259.7568,18,2
7.55,0,0.027212058,3,152.734,1,0,1,2756.412,23,1
13.8,0,0.013263968,3,106.9254,2,0,1,2930.1858,25,1
17.25,2,0.079113947,13,99.2068,2,2,0,97.2068,24,1
10.1,1,0.03020851,8,153.1656,2,0,1,1544.656,25,2
14.3,2,0.049634817,10,212.5586,0,2,1,3165.879,35,1
9.8,0,0.047187038,0,100.6016,2,0,1,1619.2256,25,1
11.3,1,0.066681333,9,194.4478,2,0,1,387.4956,25,2
7.67,1,0.185218446,9,36.3216,2,1,1,415.4592,20,2
13.8,0,0.162462044,4,55.893,2,2,0,226.372,24,0
10.395,0,0.031273559,12,160.0604,1,0,1,1267.6832,23,1
20.7,0,0.042836778,4,175.8028,2,0,1,1593.9252,25,1
16.1,0,0.114127418,4,147.176,2,0,0,585.904,37,1
17.35,2,0.146895866,12,149.605,1,2,2,3745.125,13,1
16.35,1,0.013420879,11,104.828,1,2,2,1810.976,13,2
19.35,0,0.026181893,6,167.0474,2,0,1,2358.2636,25,1
15.2,1,0.012184999,8,50.3034,2,1,1,145.8102,15,2
14.3,0,0.026428924,5,78.2302,1,2,2,554.6114,13,1
18.5,2,0.045243613,4,146.8102,1,2,3,3499.4448,37,1
20.0,2,0.048254166200000004,5,127.3678,2,0,1,1780.3492,25,1
11.6,2,0.076790922,5,172.1106,1,2,3,2566.659,37,1
10.1,2,0.045950475,13,38.2848,2,1,1,1230.3984,15,1
8.1,2,0.133673087,3,41.548,1,2,3,918.804,37,1
16.75,0,0.060252433,4,170.7106,1,2,3,3079.9908,37,1
8.18,2,0.082529704,5,56.9588,1,0,1,744.3644,23,1
19.5,0,0.082552214,3,179.8002,2,0,1,716.4008,25,1
18.7,0,0.089272253,13,254.7672,2,0,1,5113.344,25,1
12.35,2,0.072541731,4,48.5692,2,1,1,886.8456,20,1
16.0,2,0.017536671,10,45.5718,0,2,1,1039.9796,35,1
8.395,0,0.072088552,7,253.704,1,0,1,4554.072,23,0
4.785,0,0.092781435,1,119.7098,2,1,1,1807.647,20,1
5.03,1,0.008644894,9,122.6756,2,1,1,2665.8632,18,2
15.6,0,0.025342692,13,174.3054,2,1,1,1751.054,15,1
7.285,1,0.031145743,9,173.6054,2,1,1,2626.581,18,2
20.35,0,0.13603864766666665,13,120.9072,1,0,1,1470.0864,23,1
17.7,0,0.030108283,13,165.9816,2,1,1,4362.3216,15,1
6.52,0,0.044391149,3,164.3842,1,2,3,4476.1734,37,1
20.25,2,0.022639471,4,248.4092,2,1,1,2241.0828,15,1
8.945,2,0.0929765,4,264.791,2,1,1,4733.838,15,1
7.825,0,0.139419417,10,66.0826,2,0,0,258.3304,37,1
18.25,0,0.015278899,13,199.0084,2,0,1,3174.5344,25,1
20.35,1,0.039329257,9,127.6678,1,0,1,2924.8594,23,2
16.75,2,0.008579863,10,72.3038,1,0,1,960.7494,23,1
12.1,0,0.028164527,7,178.166,2,2,0,539.298,24,0
18.5,2,0.04296080283333333,4,144.2102,2,1,1,2041.3428,18,1
15.0,2,0.054367971,3,58.5904,2,1,1,996.0368,18,1
19.5,2,0.0273467,3,158.992,2,0,1,1757.712,25,1
13.65,0,0.016001434,1,230.6668,2,1,1,1842.9344,15,1
13.15,2,0.165328057,6,170.6764,2,1,1,3435.528,18,1
16.1,2,0.013529884,6,106.2596,1,2,3,1402.1748,37,1
20.6,2,0.030510526,4,211.4244,2,0,1,7833.8028,25,1
6.28,0,0.027699863,14,87.9198,2,1,1,1221.0772,18,0
5.925,2,0.09646733,4,42.8086,2,0,1,669.129,25,1
17.7,0,0.011636708,5,94.541,2,1,1,1061.951,20,1
18.85,0,0.141642219,3,168.1132,2,0,1,2874.9244,25,1
15.6,0,0.044767801,4,241.8854,1,2,3,4592.0226,37,1
17.5,0,0.028009382,10,141.718,2,2,0,419.454,24,1
17.7,0,0.1164455,13,182.8266,0,2,1,5163.9448,35,1
16.1,2,0.013584408,6,107.7596,0,2,1,323.5788,35,1
9.8,0,0.026950104,10,128.402,1,2,2,1265.02,13,1
7.565,1,0.054751689,8,54.793,2,1,1,622.523,20,2
17.6,2,0.076121831,10,111.7202,2,0,1,1125.202,25,1
12.15,2,0.058516562,6,164.1552,1,0,1,5198.5664,23,1
9.31,0,0.037923509,5,61.651,0,2,1,379.506,35,1
19.25,2,0.058365706,5,82.1908,1,0,1,2432.8332,23,1
9.5,0,0.031346387,6,110.7228,2,1,1,1657.842,20,1
15.35,1,0.015663185,11,143.947,0,2,1,3006.087,35,2
14.5,0,0.063750302,3,153.4682,1,2,3,2287.023,37,1
9.8,2,0.07252476,13,120.3098,1,2,3,1687.1372,37,1
17.85,0,0.038040837,14,189.1188,2,1,1,3237.1196,15,0
7.02,0,0.049823902,4,82.225,0,2,1,2746.425,35,0
7.975,0,0.014560297,0,81.425,1,2,3,1331.6,37,1
16.6,0,0.026408698,5,53.2614,1,2,3,607.8754,37,1
12.3,0,0.069446588,14,106.3938,2,1,1,857.5504,18,0
5.46,2,0.03217132,3,184.824,2,1,1,4287.752,18,1
15.1,0,0.026046138,5,147.2076,2,1,1,1773.6912,20,1
11.8,0,0.121848436,6,46.8402,2,1,1,597.2226,20,1
19.25,1,0.108470504,9,33.4558,1,2,2,441.4254,13,2
13.65,2,0.010637448625,13,55.8588,2,1,1,1431.47,20,1
13.35,0,0.038494623,13,240.2564,0,2,1,2860.2768,35,1
6.669999999999999,2,0.122830885,13,86.9514,1,2,3,3364.9532,37,1
13.15,2,0.038029746,13,88.6856,2,1,1,1757.712,20,1
14.3,2,0.065207559,6,89.8856,2,0,1,966.7416,25,1
12.3,0,0.037014587,13,115.1834,2,1,1,1958.1178,20,1
7.825,0,0.133281968,10,63.2826,2,2,0,129.1652,24,1
19.1,0,0.045299563,4,38.8138,2,1,1,365.5242,18,0
8.71,0,0.121149472,3,93.7778,0,2,1,1783.6782,35,1
19.6,1,0.094083303,9,252.2698,0,2,1,2790.3678,35,2
19.5,0,0.08032114955555555,3,179.3002,1,0,1,2328.3026,23,1
15.85,0,0.08614932475,1,174.737,2,1,1,2822.992,15,1
10.6,1,0.035022503,8,85.1224,1,2,3,2045.3376,37,2
17.6,2,0.016060186,1,47.2402,2,1,1,505.3422,20,1
8.975,2,0.009014978,3,102.699,1,2,3,3095.97,37,1
19.1,0,0.096733815,6,233.1958,2,0,1,5141.3076,25,1
6.13,0,0.102607233,6,54.0298,1,2,2,808.947,13,1
6.55,0,0.024521191,1,100.6332,2,1,1,2665.8632,18,1
16.5,2,0.160624116,13,143.8128,2,1,1,2588.6304,15,1
17.0,1,0.052165855,8,125.073,0,2,1,1108.557,35,2
10.5,2,0.09730701983333334,0,162.421,2,1,1,1304.968,20,1
8.93,1,0.008082153,9,55.4614,2,1,1,331.5684,20,2
19.7,0,0.07753654,0,180.866,1,2,3,3235.788,37,1
16.1,2,0.024928351,6,95.141,0,2,1,3089.312,35,1
15.6,0,0.08071118,0,113.1544,1,2,3,3355.632,37,1
5.82,1,0.080968973,9,171.379,1,2,2,2037.348,13,2
